Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,12,0,0,0,0,602,241,0,0,0,0,18067,0,0,0,482,0,0,0,0,0,0,440,4215,0,121,0,108,217,0,0,0,0,0,0,60,0,0,301,0,12,0,0,100,0,0,0,0,301,0,0,603,0,0,60,0,494,0,0,0,0,12,157,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
20,0,56,1,1,23,1,14,0,0,20,0,498,88,58,0,0,0,18067,0,0,1110,354,0,99,0,0,0,3632,254,4215,0,113,8,108,217,0,0,0,0,0,0,19,16,0,277,4,8,0,0,100,0,0,0,0,301,0,0,586,17,0,43,0,197,0,297,0,0,12,157,49,0,0,1,95,0,0,0,0,29,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35
40,0,42,2,1,24,4,8,1,0,16,2,514,79,69,0,0,1,18067,0,0,1360,351,0,99,0,0,0,3868,249,4215,0,113,8,108,217,0,0,0,0,0,0,12,17,1,269,6,5,0,0,100,0,0,0,0,301,0,0,577,26,0,34,0,199,0,295,0,0,12,157,49,0,1,0,92,0,0,0,0,32,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35
60,0,41,2,3,23,5,13,0,1,22,0,504,76,69,0,0,0,18067,0,0,1376,351,0,101,0,0,0,3865,254,4215,0,102,19,107,217,0,0,0,1,0,0,12,12,0,265,5,7,0,0,100,0,0,0,0,301,0,0,571,32,0,28,0,198,0,296,0,0,12,157,49,0,0,0,95,0,0,1,0,30,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45
80,0,54,5,1,22,5,9,0,1,19,0,498,75,68,0,0,0,18067,0,0,1388,361,0,84,0,0,0,3962,233,4215,0,109,12,108,217,0,0,0,0,0,0,16,10,0,267,1,10,0,0,100,0,0,0,0,301,0,0,566,37,0,23,0,204,0,290,0,0,12,157,49,0,1,0,98,0,0,0,0,37,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49
100,0,45,5,1,16,3,13,0,0,23,1,507,91,63,0,0,0,18067,0,0,1247,349,0,100,0,0,0,3888,218,4215,0,114,7,108,217,0,0,0,0,0,0,19,8,0,268,4,8,0,0,100,0,0,0,0,301,0,0,569,34,0,26,0,211,0,283,0,0,12,157,49,0,0,0,87,0,0,0,0,33,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41
120,0,44,6,3,27,2,5,2,0,18,0,507,88,59,0,0,0,18067,0,0,1225,361,0,94,0,0,0,3760,194,4215,0,108,13,107,217,0,0,0,1,0,0,12,15,0,268,6,6,0,0,100,0,0,0,0,301,0,0,569,34,0,26,0,206,0,288,0,0,12,157,49,0,0,0,94,0,0,0,0,27,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51
140,0,52,5,3,18,4,8,1,1,22,1,499,79,79,0,0,1,18067,0,0,1422,347,0,101,0,0,0,3660,215,4215,0,107,13,108,217,0,0,0,0,0,0,19,9,1,268,6,6,0,0,100,0,0,0,0,301,0,0,570,33,0,27,0,212,0,282,0,0,12,157,49,1,0,0,81,0,0,1,0,34,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32
160,0,58,4,2,21,1,4,0,0,17,0,507,67,71,0,0,1,18067,0,0,1312,372,0,82,0,0,0,3767,178,4215,0,100,20,106,217,0,0,0,2,0,0,12,11,0,264,6,6,0,0,100,0,0,0,0,301,0,0,566,37,0,23,0,217,0,277,0,0,12,157,49,1,0,0,101,0,0,1,0,28,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26
180,0,51,4,1,21,3,13,1,0,19,1,500,79,60,0,0,0,18067,0,0,1395,375,0,77,0,0,0,3697,221,4215,0,104,17,108,217,0,0,0,0,0,0,9,12,0,262,5,7,0,0,100,0,0,0,0,301,0,0,569,34,0,26,0,192,0,302,0,0,12,157,49,0,0,0,102,0,0,0,0,30,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,57
